date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_DBC,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_DBC,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_DBC,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2010-08-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.4966254082296917,2.4966254082296917,False,0.01070934172508431,0.01070934172508431,0.01070934172508431,0.0,0.0,0.0,0.0,0.01070934172508431,1.283291792973285,123,0,False,57,54,0.6531900865080307,0.03779661693215086,2.4966254082296917,1.1743460862648898,0.6531900865080307,0.03779661693215086,2.4966254082296917,1.1743460862648898,0.5222979240127189,0.007651537109082951,0.82814554088808,0.647877262540839,34,,,1.0,1.0,1.0,0.01070934172508431,1.3249957915813244,-0.026834208530337356,1.0,1.0,False,False,False,False,0.01070934172508431,1.3249957915813244,0.01070934172508431,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,136,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.223324361576804,0.01070934172508431,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,60,57,134,1.0,1.0
2010-08-12,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.1822920810505924,2.1822920810505924,False,-0.012800643416477686,-0.012800643416477686,-0.012800643416477686,0.0,0.0,0.0,0.0,-0.012800643416477686,1.2668648323321416,123,0,False,57,54,0.394461180125923,0.12925891178421556,2.1822920810505924,0.8533211559050562,0.394461180125923,0.12925891178421556,2.1822920810505924,0.8533211559050562,0.24867903712128847,0.07272835198121996,0.7902443519461544,0.4496273455912543,34,,,1.0,1.0,1.0,-0.012800643416477575,1.3080349929249584,-0.039291356812054756,1.0,1.0,False,False,False,False,-0.012800643416477575,1.3080349929249584,-0.012800643416477686,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,136,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.207665022641569,-0.012800643416477686,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,60,57,134,1.0,1.0
2010-08-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.068794614345093,2.068794614345093,False,0.01555692459091107,0.01555692459091107,0.01555692459091107,0.0,0.0,0.0,0.0,0.01555692459091107,1.28657335299561,123,0,False,57,54,0.17443349439702205,0.2115578487871701,2.068794614345093,0.5986351757285926,0.17443349439702205,0.2115578487871701,2.068794614345093,0.5986351757285926,0.056576831520957827,0.16662767432735504,0.7877584196489043,0.2818364147377772,34,,,1.0,1.0,1.0,0.01555692459091107,1.328383994672165,-0.024345684896143305,1.0,1.0,False,False,False,False,0.01555692459091107,1.328383994672165,0.01555692459091107,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,136,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2264525763298848,0.01555692459091107,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,60,57,134,1.0,1.0
2010-08-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.170914141943105,2.170914141943105,False,0.022846369064521088,0.022846369064521088,0.022846369064521088,0.0,0.0,0.0,0.0,0.022846369064521088,1.3159668826467261,123,0,False,57,54,0.02311393930036232,0.3267250264889312,2.170914141943105,0.3863666199524638,0.02311393930036232,0.3267250264889312,2.170914141943105,0.3863666199524638,0.0011039191786692548,0.30045230611132157,0.8074181369275861,0.14427656352041773,34,,,1.0,1.0,1.0,0.022846369064521088,1.358732745673848,-0.002055526333888058,1.0,1.0,False,False,False,False,0.022846369064521088,1.358732745673848,0.022846369064521088,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,136,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2544725645288501,0.022846369064521088,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,60,57,134,1.0,1.0
2010-08-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.2419070246481843,2.2419070246481843,False,0.003265331478707667,0.003265331478707667,0.003265331478707667,0.0,0.0,0.0,0.0,0.003265331478707667,1.3202639507335692,123,0,False,57,54,,0.4322232446899641,2.2419070246481843,0.27985319374540407,-0.05046041948351698,0.4322232446899641,2.2419070246481843,0.27985319374540407,0.005981515013491201,0.4279066215372118,0.8252495325604365,0.0900927769114277,34,,,1.0,1.0,1.0,0.003265331478707667,1.3631694584794478,0.0,1.0,1.0,False,False,False,False,0.003265331478707667,1.3631694584794478,0.003265331478707667,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,136,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2585688332829814,0.003265331478707667,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,60,57,134,1.0,1.0
2010-08-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.17722600323661,2.17722600323661,False,-0.006636151399841861,-0.006636151399841861,-0.006636151399841861,0.0,0.0,0.0,0.0,-0.006636151399841861,1.3115024792687477,123,0,False,57,54,,0.5466453942554859,2.17722600323661,0.17025452028601018,-0.09565421958084686,0.5466453942554859,2.17722600323661,0.17025452028601018,0.024027601291926937,0.5520861105906963,0.8324494603848682,0.03985842716317123,34,,,1.0,1.0,1.0,-0.006636151399841861,1.3541232595693378,-0.006636151399841861,1.0,1.0,False,False,False,False,-0.006636151399841861,1.3541232595693378,-0.006636151399841861,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,136,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2502167799581931,-0.006636151399841861,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,60,57,134,1.0,1.0
2010-08-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.039245867514411,2.039245867514411,False,-0.0011648722828574432,-0.0011648722828574432,-0.0011648722828574432,0.0,0.0,0.0,0.0,-0.0011648722828574432,1.3099747463817488,123,0,False,57,54,,0.6496177749555945,2.039245867514411,0.03946734096622473,-0.17643959209446247,0.6496177749555945,2.039245867514411,0.03946734096622473,0.08666924448244484,0.6565797573792372,0.8298863424239151,0.0025281594703837618,34,,,1.0,1.0,1.0,-0.0011648722828574432,1.3525458789166929,-0.007793293413868807,1.0,1.0,False,False,False,False,-0.0011648722828574432,1.3525458789166929,-0.0011648722828574432,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,136,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2487604370836565,-0.0011648722828574432,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,60,57,134,1.0,1.0
2010-08-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.5834018230996558,1.5834018230996558,False,-0.028845685043577762,-0.028845685043577762,-0.028845685043577762,0.0,0.0,0.0,0.0,-0.028845685043577762,1.2721876274325803,123,0,False,57,54,,0.7119808058914416,1.5834018230996558,,-0.2346735630284894,0.7119808058914416,1.5834018230996558,-0.08246915336496208,0.1627965499768277,0.7368765223299683,0.7104829319135111,0.012493851770847275,34,,,1.0,1.0,1.0,-0.028845685043577762,1.3135307664864728,-0.0364141755701779,1.0,1.0,False,False,False,False,-0.028845685043577762,1.3135307664864728,-0.028845685043577762,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,136,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.212739086820661,-0.028845685043577762,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,60,57,134,1.0,1.0
2010-08-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.1946915200098722,1.1946915200098722,False,-0.00033234800350212534,-0.00033234800350212534,-0.00033234800350212534,0.0,0.0,0.0,0.0,-0.00033234800350212534,1.271764818414523,123,0,False,57,54,,0.7403813677962128,1.1946915200098722,,-0.30480136664487234,0.7403813677962128,1.1946915200098722,-0.19695758960679643,0.2757503588824368,0.7891476206755121,0.5850324803249054,0.07740653652431262,34,,,1.0,1.0,1.0,-0.00033234800350223637,1.3130942171586923,-0.03673442139513017,1.0,1.0,False,False,False,False,-0.00033234800350223637,1.3130942171586923,-0.00033234800350212534,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,136,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.212336035406387,-0.00033234800350212534,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,60,57,134,1.0,1.0
2010-08-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.9362486303997861,0.9362486303997861,False,0.009413296130122761,0.009413296130122761,0.009413296130122761,0.0,0.0,0.0,0.0,0.009413296130122761,1.2837363172581306,123,0,False,57,54,,0.774471057834182,0.9362486303997861,,-0.39977438229090545,0.774471057834182,0.9362486303997861,-0.3114587627802704,0.415764172852486,0.835632851621442,0.5058631248507048,0.19602086073705371,34,,,1.0,1.0,1.0,0.009413296130122761,1.3254547618715589,-0.027666917251768508,1.0,1.0,False,False,False,False,0.009413296130122761,1.3254547618715589,0.009413296130122761,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,136,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2237481135168864,0.009413296130122761,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,60,57,134,1.0,1.0
2010-08-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,GLD,0.25,GLD,2010-08-25,0,GLD,0.25,True,False,GLD,0.8329420269091357,0.5661086265184121,False,-0.02796758160569557,-0.02796758160569557,-0.02796758160569557,0.0,0.0,1.25,0.00125,-0.029182622128688385,1.2462735253987125,124,0,False,58,54,,0.8329420269091357,0.5661086265184121,,-0.45169303728964627,0.8329420269091357,0.5661086265184121,-0.3857655276152969,0.5325927589063897,0.8732776462291123,0.266188314497423,0.3175603015298031,34,,,1.0,1.0,1.0,-0.029182622128688496,1.2867745164071904,-0.05604214618883285,1.0,1.0,False,False,False,False,-0.029182622128688496,1.2867745164071904,-0.02796758160569557,1.25,0.00125,CN_CYB_399006,GLD,CN_CYB_399006,GLD,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,137,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.1880359347394278,-0.029182622128688385,False,False,False,False,0.02349012731695299,28.241210465542476,True,False,0.0,GLD,1.0,0.25,GLD,0.25,GLD,2010-08-25,0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2010-08-25,0,True,False,61,57,135,1.0,1.0
2010-08-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,1.0,,,0,GLD,1.0,False,True,GLD,0.8425996357480501,0.8425996357480501,False,-0.0032959914623202913,-0.000736020080204236,-0.0008239978655800728,8.797778537583678e-05,0.75,0.7506404642400704,0.0007506404642400703,-0.0014861080579896546,1.2444214282701582,125,0,False,58,55,,0.8425996357480501,0.3217088809487245,,-0.507638815109983,0.8425996357480501,0.3217088809487245,-0.41700181073352793,0.6359224299251027,0.8944236108956434,0.11510444279970233,0.4014686005888016,34,,,1.0,1.0,1.0,-0.0014854680651441576,1.2848630539560262,-0.05744436543551146,1.0,1.0,False,False,False,False,-0.0014854680651441576,1.2848630539560262,-0.000736020080204236,0.75,0.00075,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.25,1.0,1.0,0.24935953575992964,0.7506404642400704,0.7506404642400704,0.0,138,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.1862703849636302,-0.0014861080579896546,False,False,False,False,0.019818556656327146,25.563383628955282,True,False,0.0,GLD,0.25,1.0,GLD,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,61,58,136,1.0,1.0
2010-08-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.8351710106660297,0.8351710106660297,False,0.00041338502096799346,0.00041338502096799346,0.00041338502096799346,0.0,0.0,0.0,0.0,0.00041338502096799346,1.2449358534483768,125,0,False,58,55,,0.8351710106660297,0.22175314740207708,,-0.5256069562907213,0.8351710106660297,0.22175314740207708,-0.40283010192836277,0.69654010111734,0.9079345675039266,0.06763797686649309,0.39345192868484646,34,,,1.0,1.0,1.0,0.00041338502096799346,1.2853941970965268,-0.05705472705475345,1.0,1.0,False,False,False,False,0.00041338502096799346,1.2853941970965268,0.00041338502096799346,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,138,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.1867607713715922,0.00041338502096799346,False,False,False,False,0.02008246140175074,23.982763119356306,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,58,136,1.0,1.0
2010-08-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.8009652773924836,0.8009652773924836,False,-0.0008263653611749744,-0.0008263653611749744,-0.0008263653611749744,0.0,0.0,0.0,0.0,-0.0008263653611749744,1.2439070815822022,125,0,False,58,55,,0.8009652773924836,0.24367734338687375,,-0.5511361362278275,0.8009652773924836,0.24367734338687375,-0.388005353764297,0.7591319160166314,0.906637908905472,0.0822804247855633,0.3846556830322334,34,,,1.0,1.0,1.0,-0.0008263653611749744,1.284331991856591,-0.05783394436579903,1.0,1.0,False,False,False,False,-0.0008263653611749744,1.284331991856591,-0.0008263653611749744,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,138,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.1857800733781294,-0.0008263653611749744,False,False,False,False,0.0190777110707816,21.531817837335122,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,58,136,1.0,1.0
2010-08-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.8119440639776894,0.8119440639776894,False,0.009676603535758277,0.009676603535758277,0.009676603535758277,0.0,0.0,0.0,0.0,0.009676603535758277,1.2559438772459952,125,0,False,58,55,,0.8119440639776894,0.2649387310370199,,-0.5690292986270653,0.8119440639776894,0.2649387310370199,-0.39610264752717506,0.8004834669251486,0.9214260524640736,0.09817746650771142,0.42667929053866793,34,,,1.0,1.0,1.0,0.009676603535758277,1.296759963350078,-0.04871697698057775,1.0,1.0,False,False,False,False,0.009676603535758277,1.296759963350078,0.009676603535758277,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,138,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.1972543970288119,0.009676603535758277,False,False,False,False,0.028343767659197328,20.393641348091194,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,58,136,1.0,1.0
2010-09-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.7767369830405555,0.7767369830405555,False,-0.0031946214269242823,-0.0031946214269242823,-0.0031946214269242823,0.0,0.0,0.0,0.0,-0.0031946214269242823,1.2519316120247308,125,0,False,58,55,,0.7767369830405555,0.1563308386569724,,-0.5319416786278506,0.7767369830405555,0.1563308386569724,-0.3552454022187347,0.7118493537560027,0.9215173106812632,0.041210935816102356,0.34936064179674853,34,,,1.0,1.0,1.0,-0.0031946214269243933,1.2926173061855821,-0.05175596610898492,1.0,1.0,False,False,False,False,-0.0031946214269243933,1.2926173061855821,-0.0031946214269242823,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,138,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.1934296224785843,-0.0031946214269242823,False,False,False,False,0.024698949636837053,19.09479433149269,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,58,136,1.0,1.0
2010-09-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.7546914670578031,0.7546914670578031,False,0.004930548624238806,0.004930548624238806,0.004930548624238806,0.0,0.0,0.0,0.0,0.004930548624238806,1.2581043217120405,125,0,False,58,55,,0.7546914670578031,0.14178939501941445,,-0.4700756324987825,0.7546914670578031,0.14178939501941445,-0.29364879348023953,0.5416843417074932,0.9273581415307992,0.03735968294854264,0.23239919154510147,34,,,1.0,1.0,1.0,0.004930548624238806,1.2989906186662628,-0.04708060279224091,1.0,1.0,False,False,False,False,0.004930548624238806,1.2989906186662628,0.004930548624238806,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,138,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.199313885261822,0.004930548624238806,False,False,False,False,0.029635675628251645,18.184880215371564,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,58,136,1.0,1.0
2010-09-03,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.6952322816350356,0.6952322816350356,False,-0.0035162343769447046,-0.0035162343769447046,-0.0035162343769447046,0.0,0.0,0.0,0.0,-0.0035162343769447046,1.2536805320462538,125,0,False,58,55,,0.6952322816350356,0.2139084913433551,,-0.36830425141719925,0.6952322816350356,0.2139084913433551,-0.21326252618950792,0.285293617977997,0.9206395787920056,0.07408925142424849,0.11442495801556651,34,,,1.0,1.0,1.0,-0.0035162343769447046,1.2944230631975797,-0.050431290735160283,1.0,1.0,False,False,False,False,-0.0035162343769447046,1.2944230631975797,-0.0035162343769447046,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,138,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.1950968165497171,-0.0035162343769447046,False,False,False,False,0.025891429312079328,17.524045843870294,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,58,136,1.0,1.0
2010-09-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.6351989428164513,0.6351989428164513,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2536805320462538,125,0,False,58,55,,0.6351989428164513,0.1738392898448078,,-0.2577139148491262,0.6351989428164513,0.1738392898448078,-0.12449958543283468,0.12111584444156676,0.9100685880642769,0.05553302318036879,0.0365805043114652,34,,,1.0,1.0,1.0,0.0,1.2944230631975797,-0.050431290735160283,1.0,1.0,False,False,False,False,0.0,1.2944230631975797,0.0,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,138,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.1950968165497171,0.0,False,False,False,False,0.025704337173632963,15.76542336376181,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,58,136,1.0,1.0
2010-09-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.6149552311127751,0.6149552311127751,False,0.00689312599444758,0.00689312599444758,0.00689312599444758,0.0,0.0,0.0,0.0,0.00689312599444758,1.2623223099104348,125,0,False,58,55,,0.6149552311127751,0.18662535977144268,,-0.1585045463502236,0.6149552311127751,0.18662535977144268,-0.008960092983791745,0.04268942383808105,0.9174568914123169,0.06679013935167344,0.0001686360564733258,34,,,1.0,1.0,1.0,0.00689312599444758,1.3033456844623195,-0.043885793981812804,1.0,1.0,False,False,False,False,0.00689312599444758,1.3033456844623195,0.00689312599444758,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,138,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2033347694817575,0.00689312599444758,False,False,False,False,0.03223451866831262,15.0454498952105,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,58,136,1.0,1.0
2010-09-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.5905849044442548,0.5905849044442548,False,8.151700472081025e-05,8.151700472081025e-05,8.151700472081025e-05,0.0,0.0,0.0,0.0,8.151700472081025e-05,1.262425210644131,125,0,False,58,55,,0.5905849044442548,0.2126975364210404,0.12262076458309168,-0.01247501948569707,0.5905849044442548,0.2126975364210404,0.12262076458309168,0.00022148595035309526,0.921002955731812,0.08799697107548965,0.027783116708315125,34,,,1.0,1.0,1.0,8.151700472081025e-05,1.3034519292986326,-0.043807854415567116,1.0,1.0,False,False,False,False,8.151700472081025e-05,1.3034519292986326,8.151700472081025e-05,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,138,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.203432861727842,8.151700472081025e-05,False,False,False,False,0.031928006660195685,13.062903062878183,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,58,136,1.0,1.0
2010-09-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.5100963115544135,0.5100963115544135,False,-0.009371701853630121,-0.009371701853630121,-0.009371701853630121,0.0,0.0,0.0,0.0,-0.009371701853630121,1.2505941379574679,125,0,False,58,55,0.15883160674411956,0.5100963115544135,0.22034175476682405,0.23331725141199344,0.15883160674411956,0.5100963115544135,0.22034175476682405,0.23331725141199344,0.02940466072716208,0.8586008147952284,0.0998154458175956,0.09606561188556084,34,,,1.0,1.0,1.0,-0.009371701853630121,1.2912363664367068,-0.05276900211876745,1.0,1.0,False,False,False,False,-0.009371701853630121,1.2912363664367068,-0.009371701853630121,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,138,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.1921546477468679,-0.009371701853630121,False,False,False,False,0.02230580232443291,11.223438181244214,True,False,0.0,GLD,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,61,58,136,1.0,1.0
