date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_EWJ,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_EWJ,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_EWJ,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2012-05-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,2.4531742142225945,147,0,False,66,61,,,,,-0.22658544998726382,-0.08868916805360338,-0.23195338685148692,,0.22905216415814844,0.11472040413366569,0.08276758772188852,,25,,,1.0,1.0,1.0,0.00011730371383444904,2.460665188847232,-0.05120161911626042,1.0,1.0,False,False,False,False,0.00011730371383444904,2.460665188847232,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.277159914492646,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,69,63,156,1.0,1.0
2012-05-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CASH,0.0,,,0,,,False,False,CASH,,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.0,0.0,0.00011730371383444904,2.4534619806686058,147,0,False,66,61,,,,,-0.2623394020892278,-0.09733940096333904,-0.04759165700876544,,0.29019824041871134,0.14715717639418535,0.0025759298348052573,,25,,,1.0,1.0,1.0,0.00011730371383444904,2.460953834012387,-0.051090321542502704,1.0,1.0,False,False,False,False,0.00011730371383444904,2.460953834012387,0.00011730371383444904,0.0,0.0,CASH,CASH,CASH,CASH,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2774270338076112,0.00011730371383444904,False,False,False,False,,,False,False,0.0,CASH,0.0,0.0,,,,,0,False,False,CASH,,,0,False,False,69,63,156,1.0,1.0
2012-05-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CASH,0.0,CN_CYB_399006,0.25,CN_CYB_399006,2012-05-08,0,CN_CYB_399006,0.25,True,False,CN_CYB_399006,0.13395996140174926,,False,0.0,0.00011730371383444904,0.0,0.00011730371383444904,1.0,0.25,0.00025,-0.0001327256120939868,2.4531363434254723,148,0,False,67,61,,,0.13395996140174926,,-0.2963691840401017,-0.16056342217782904,0.13395996140174926,,0.3494609240957093,0.24964681545276335,0.016071413851936223,,25,,,1.0,1.0,1.0,-0.0001327256120939868,2.460627202408433,-0.05121626616039787,1.0,1.0,False,False,False,False,-0.0001327256120939868,2.460627202408433,0.00011730371383444904,0.25,0.00025,CASH,CN_CYB_399006,CASH,CN_CYB_399006,1.0,1.0,1.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,159,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.27712476091055,-0.0001327256120939868,False,False,False,False,0.006366208870240531,-6.213833551598253,False,False,0.0,CN_CYB_399006,0.0,0.25,CN_CYB_399006,0.25,CN_CYB_399006,2012-05-08,0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2012-05-08,0,True,False,70,63,157,1.0,1.0
2012-05-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,0.25,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,0.2300670913193521,0.2300670913193521,False,-0.01690940424176901,-0.004139373275066416,-0.004227351060442253,8.797778537583678e-05,0.75,0.7532057776520142,0.0007532057776520142,-0.004889461252851834,2.4411418283263306,149,0,False,67,62,,,0.2300670913193521,,-0.3263753351394151,-0.23386912299699136,0.2300670913193521,,0.4027025365596826,0.33324913988268945,0.045244787538789355,,25,,,1.0,1.0,1.0,-0.004886268745110112,2.448603916615937,-0.05585227846492713,1.0,1.0,False,False,False,False,-0.004886268745110112,2.448603916615937,-0.004139373275066416,0.75,0.00075,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,0.25,1.0,1.0,0.2467942223479858,0.7532057776520142,0.7532057776520142,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.265990847624168,-0.004889461252851834,False,False,False,False,-0.011263840124242419,-7.15264715781674,False,False,0.0,CN_CYB_399006,0.25,1.0,CN_CYB_399006,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,70,64,158,1.0,1.0
2012-05-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.3569845563617886,0.3569845563617886,False,0.011030791686939434,0.011030791686939434,0.011030791686939434,0.0,0.0,0.0,0.0,0.011030791686939434,2.468069555312873,149,0,False,67,62,,,0.3569845563617886,,-0.34986934677051507,-0.2844027487339449,0.3569845563617886,,0.4469022633792751,0.4114917843128304,0.09699267891700913,,25,,,1.0,1.0,1.0,0.011030791686939434,2.475613956343951,-0.0454375816269752,1.0,1.0,False,False,False,False,0.011030791686939434,2.475613956343951,0.011030791686939434,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2909865206288216,0.011030791686939434,False,False,False,False,-0.0010322742045547617,-5.442327739533167,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-11,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.4140893027056811,0.4140893027056811,False,-0.008534480980633474,-0.008534480980633474,-0.008534480980633474,0.0,0.0,0.0,0.0,-0.008534480980633474,2.4470058626341746,149,0,False,67,62,,,0.4140893027056811,,-0.36643162042131927,-0.34348583153431,0.4140893027056811,,0.48446937744946816,0.4893434013876429,0.12927369788381826,,25,,,1.0,1.0,1.0,-0.008534480980633474,2.454485876118143,-0.053584276431407285,1.0,1.0,False,False,False,False,-0.008534480980633474,2.454485876118143,-0.008534480980633474,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2714341397416273,-0.008534480980633474,False,False,False,False,-0.010061591945308201,-5.146872000437621,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-14,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.43209814112618483,0.43209814112618483,False,-0.001672495901969051,-0.001672495901969051,-0.001672495901969051,0.0,0.0,0.0,0.0,-0.001672495901969051,2.442913255356825,149,0,False,67,62,,,0.43209814112618483,,-0.3974386113173831,-0.41975308053681015,0.43209814112618483,,0.534169864434322,0.5539355471559778,0.14514744255592515,,25,,,1.0,1.0,1.0,-0.001672495901969051,2.4503807585488944,-0.05516715285063489,1.0,1.0,False,False,False,False,-0.001672495901969051,2.4503807585488944,-0.001672495901969051,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.267635175451317,-0.001672495901969051,False,False,False,False,-0.011828412294198398,-2.2476687682164034,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-15,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.44026782960044386,0.44026782960044386,False,0.00033756001066853614,0.00033756001066853614,0.00033756001066853614,0.0,0.0,0.0,0.0,0.00033756001066853614,2.4437378851813656,149,0,False,67,62,,,0.44026782960044386,,-0.42643993002838365,-0.4946276096273825,0.44026782960044386,,0.5820806778148166,0.612496802944614,0.15773820473528954,,25,,,1.0,1.0,1.0,0.00033756001066853614,2.4512079091038923,-0.05484821506467108,1.0,1.0,False,False,False,False,0.00033756001066853614,2.4512079091038923,0.00033756001066853614,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2684006384053346,0.00033756001066853614,False,False,False,False,-0.011671643470087978,2.021549826797773,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.3763781051383084,0.3763781051383084,False,-0.014107468945932289,-0.014107468945932289,-0.014107468945932289,0.0,0.0,0.0,0.0,-0.014107468945932289,2.4092629288541714,149,0,False,67,62,,,0.3763781051383084,,-0.45971694494551385,-0.5512259500527876,0.3763781051383084,,0.6297101859758554,0.6756152840642797,0.13026626415590303,,25,,,1.0,1.0,1.0,-0.014107468945932289,2.4166275696461854,-0.0681819145198388,1.0,1.0,False,False,False,False,-0.014107468945932289,2.4166275696461854,-0.014107468945932289,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2363992468420983,-0.014107468945932289,False,False,False,False,-0.025284586487739902,4.027298042136594,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.3680332816253977,0.3680332816253977,False,0.008752655094118378,0.008752655094118378,0.008752655094118378,0.0,0.0,0.0,0.0,0.008752655094118378,2.4303503763014773,149,0,False,67,62,,,0.3680332816253977,,-0.5201828852019299,-0.5595047192554166,0.3680332816253977,,0.661022153493392,0.7086710235519398,0.13365149942432664,,25,,,1.0,1.0,1.0,0.008752655094118378,2.437779477254236,-0.06002603220716918,1.0,1.0,False,False,False,False,0.008752655094118378,2.437779477254236,0.008752655094118378,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2559736781024533,0.008752655094118378,False,False,False,False,-0.01662583443955723,5.955155656646212,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.2928597439376788,0.2928597439376788,False,-0.013898934610497404,-0.013898934610497404,-0.013898934610497404,0.0,0.0,0.0,0.0,-0.013898934610497404,2.3965710953406654,149,0,False,67,62,,,0.2928597439376788,,-0.5832153678563271,-0.5426076724477851,0.2928597439376788,,0.6910060144197286,0.6826552962875297,0.09600528602570035,,25,,,1.0,1.0,1.0,-0.013898934610497515,2.4038969397050667,-0.07309066892109162,1.0,1.0,False,False,False,False,-0.013898934610497515,2.4038969397050667,-0.013898934610497404,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.224618047467504,-0.013898934610497404,False,False,False,False,-0.030036616821844886,9.07295501853059,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-21,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.21850404661719502,0.21850404661719502,False,-0.002000804286507285,-0.002000804286507285,-0.002000804286507285,0.0,0.0,0.0,0.0,-0.002000804286507285,2.3917760256201883,149,0,False,67,62,,,0.21850404661719502,,-0.5905829604537305,-0.5191868765171898,0.21850404661719502,,0.7179515480348446,0.6403735590983093,0.06074369208888564,,25,,,1.0,1.0,1.0,-0.002000804286507174,2.399087212403783,-0.07494523308391787,1.0,1.0,False,False,False,False,-0.002000804286507174,2.399087212403783,-0.002000804286507285,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.22016702214229,-0.002000804286507285,False,False,False,False,-0.031616084310229775,12.527524287148632,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-22,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.21764297271328115,0.21764297271328115,False,0.013988305952159719,0.013988305952159719,0.013988305952159719,0.0,0.0,0.0,0.0,0.013988305952159719,2.425232920435604,149,0,False,67,62,,,0.21764297271328115,,-0.5943093589335495,-0.5197098803256586,0.21764297271328115,,0.7395866747829696,0.6542290906659002,0.06503432972792134,,25,,,1.0,1.0,1.0,0.013988305952159719,2.432646378336801,-0.06200528398179195,1.0,1.0,False,False,False,False,0.013988305952159719,2.432646378336801,0.013988305952159719,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2512233977129115,0.013988305952159719,False,False,False,False,-0.017570144128304044,20.22546821054405,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.20825464664439242,0.20825464664439242,False,-0.002301787418387935,-0.002301787418387935,-0.002301787418387935,0.0,0.0,0.0,0.0,-0.002301787418387935,2.419650549812685,149,0,False,67,62,,,0.20825464664439242,,-0.5889422115311949,-0.519653457774788,0.20825464664439242,,0.7444694409465468,0.6672465252485236,0.06521266464275821,,25,,,1.0,1.0,1.0,-0.002301787418387935,2.4270469435097586,-0.06416434841763696,1.0,1.0,False,False,False,False,-0.002301787418387935,2.4270469435097586,-0.002301787418387935,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.246041560020075,-0.002301787418387935,False,False,False,False,-0.01878511521041304,18.748603899823188,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.19910245410258054,0.19910245410258054,False,-0.0006170960860681918,-0.0006170960860681918,-0.0006170960860681918,0.0,0.0,0.0,0.0,-0.0006170960860681918,2.4181573929287428,149,0,False,67,62,,,0.19910245410258054,,-0.5881057931170486,-0.5162784340744566,0.19910245410258054,,0.7580681080404874,0.6751599598652872,0.06566029420545816,,25,,,1.0,1.0,1.0,-0.0006170960860681918,2.425549222340215,-0.06474184893543156,1.0,1.0,False,False,False,False,-0.0006170960860681918,2.425549222340215,-0.0006170960860681918,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2446555365642404,-0.0006170960860681918,False,False,False,False,-0.018392803041399897,14.41640789701804,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.13089380134946338,0.13089380134946338,False,-0.013827277613506994,-0.013827277613506994,-0.013827277613506994,0.0,0.0,0.0,0.0,-0.013827277613506994,2.3847208593435627,149,0,False,67,62,,,0.13089380134946338,,-0.5848956768523677,-0.49453015306637715,0.13089380134946338,,0.7683468204299974,0.644400729329087,0.03218148038849089,,25,,,1.0,1.0,1.0,-0.013827277613506883,2.392010479877691,-0.07767392303049658,1.0,1.0,False,False,False,False,-0.013827277613506883,2.392010479877691,-0.013827277613506994,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.213618061313471,-0.013827277613506994,False,False,False,False,-0.030640079863590852,7.796352050304198,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-28,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.08872043422829545,0.08872043422829545,False,0.005330684593097601,0.005330684593097601,0.005330684593097601,0.0,0.0,0.0,0.0,0.005330684593097601,2.397433054087304,149,0,False,67,62,,,0.08872043422829545,,-0.576226279654501,-0.46917377938655735,0.08872043422829545,,0.7693435407996465,0.6068611643656396,0.016898318202787532,,25,,,1.0,1.0,1.0,0.005330684593097601,2.404761533289303,-0.07275729362218297,1.0,1.0,False,False,False,False,0.005330684593097601,2.404761533289303,0.005330684593097601,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2254181610079176,0.005330684593097601,False,False,False,False,-0.024263538020567577,0.6017576237577087,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-29,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.12185937951003067,0.12185937951003067,False,0.019794188005152202,0.019794188005152202,0.019794188005152202,0.0,0.0,0.0,0.0,0.019794188005152202,2.444888294689674,149,0,False,67,62,,,0.12185937951003067,,-0.5414526712299438,-0.46107178844651153,0.12185937951003067,,0.7051027683168293,0.6095111232251508,0.03333987343413014,,25,,,1.0,1.0,1.0,0.019794188005152202,2.4523618351867897,-0.05440327716573434,1.0,1.0,False,False,False,False,0.019794188005152202,2.4523618351867897,0.019794188005152202,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.269468506476988,0.019794188005152202,False,False,False,False,-0.004323602913825941,-2.666559587485185,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.1850705657028313,0.1850705657028313,False,0.009346884048114124,0.009346884048114124,0.009346884048114124,0.0,0.0,0.0,0.0,0.009346884048114124,2.46774038209073,149,0,False,67,62,,,0.1850705657028313,,-0.5177607841855847,-0.4367229622532077,0.1850705657028313,,0.6771650944405999,0.5795828109539743,0.07389768676799469,,25,,,1.0,1.0,1.0,0.009346884048114124,2.475283776904301,-0.04556489424112575,1.0,1.0,False,False,False,False,0.009346884048114124,2.475283776904301,0.009346884048114124,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.2906809654578755,0.009346884048114124,False,False,False,False,0.005171516786044661,-3.475108807663912,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-05-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.2737546860528979,0.2737546860528979,False,0.009991914057987605,0.009991914057987605,0.009991914057987605,0.0,0.0,0.0,0.0,0.009991914057987605,2.4923978319060063,149,0,False,67,62,,,0.2737546860528979,,-0.4983467990139706,-0.41183649405578904,0.2737546860528979,,0.6618984909728773,0.5517266174718631,0.13953743719165546,,25,,,1.0,1.0,1.0,0.009991914057987605,2.50001659967226,-0.036028260690456726,1.0,1.0,False,False,False,False,0.009991914057987605,2.50001659967226,0.009991914057987605,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.313569252798999,0.009991914057987605,False,False,False,False,0.015418483575792674,-2.3174393788344494,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-06-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.33718974934506973,0.33718974934506973,False,-0.0002682264648297128,-0.0002682264648297128,-0.0002682264648297128,0.0,0.0,0.0,0.0,-0.0002682264648297128,2.4917293048466047,149,0,False,67,62,,,0.33718974934506973,,-0.5211711322275168,-0.29541877484923595,0.33718974934506973,,0.6915545884721235,0.24113247947443206,0.1960591579762362,,25,,,1.0,1.0,1.0,-0.0002682264648297128,2.499346029057714,-0.036286823422287506,1.0,1.0,False,False,False,False,-0.0002682264648297128,2.499346029057714,-0.0002682264648297128,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.312948692297182,-0.0002682264648297128,False,False,False,False,0.015694058482716766,0.9704919386935472,True,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
2012-06-04,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.26298921634865935,0.26298921634865935,False,-0.02336511602885627,-0.02336511602885627,-0.02336511602885627,0.0,0.0,0.0,0.0,-0.02336511602885627,2.4335097605263623,149,0,False,67,62,,,0.26298921634865935,,-0.5212063146328192,-0.17211494578719588,0.26298921634865935,,0.7094922330043706,0.07126014894266919,0.14638914515336043,,25,,,1.0,1.0,1.0,-0.02336511602885627,2.4409485190925193,-0.05880409361156347,1.0,1.0,False,False,False,False,-0.02336511602885627,2.4409485190925193,-0.02336511602885627,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,160,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,2.258906377732867,-0.02336511602885627,False,False,False,False,-0.007070155567330705,4.620869293868754,False,False,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,70,64,158,1.0,1.0
