date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,cash_return_component,cash_exposure_effective,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_QQQ,score_GLD,score_CN_CYB_399006,score_TLT,raw_score_QQQ,raw_score_GLD,raw_score_CN_CYB_399006,raw_score_TLT,r2_QQQ,r2_GLD,r2_CN_CYB_399006,r2_TLT,buffer_blocked_count,target_vol,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,return_before_nav_defense,nav_before_nav_defense,nav_defense_base_dd,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,nav_defense_triggered,nav_defense_recovered,base_return,base_nav,base_gross_return,base_turnover,base_cost,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_feature_missing,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count,combined_overlay_scale_effective,combined_overlay_scale_next
2010-08-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.068794614345093,2.068794614345093,False,0.01555692459091107,0.01555692459091107,0.01555692459091107,0.0,0.0,0.0,0.0,0.01555692459091107,1.447123721690791,118,0,False,56,54,0.17443349439702205,0.2115578487871701,2.068794614345093,0.19487380872950855,0.17443349439702205,0.2115578487871701,2.068794614345093,0.19487380872950855,0.056576831520957827,0.16662767432735504,0.7877584196489043,0.18157217290224958,22,,,1.0,1.0,1.0,0.01555692459091107,1.3716574340141585,-0.09040048240043785,1.0,1.0,False,False,False,False,0.01555692459091107,1.3716574340141585,0.01555692459091107,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,125,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2621336530523586,0.01555692459091107,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,57,55,123,1.0,1.0
2010-08-16,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.170914141943105,2.170914141943105,False,0.022846369064521088,0.022846369064521088,0.022846369064521088,0.0,0.0,0.0,0.0,0.022846369064521088,1.4801852443185621,118,0,False,56,54,0.02311393930036232,0.3267250264889312,2.170914141943105,0.3956671873319493,0.02311393930036232,0.3267250264889312,2.170914141943105,0.3956671873319493,0.0011039191786692548,0.30045230611132157,0.8074181369275861,0.2942064666323342,22,,,1.0,1.0,1.0,0.022846369064521088,1.40299482598174,-0.06961943612044796,1.0,1.0,False,False,False,False,0.022846369064521088,1.40299482598174,0.022846369064521088,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,125,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.290968824298745,0.022846369064521088,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,57,55,123,1.0,1.0
2010-08-17,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.2419070246481843,2.2419070246481843,False,0.003265331478707667,0.003265331478707667,0.003265331478707667,0.0,0.0,0.0,0.0,0.003265331478707667,1.4850185397911542,118,0,False,56,54,,0.4322232446899641,2.2419070246481843,0.556656804265417,-0.05046041948351698,0.4322232446899641,2.2419070246481843,0.556656804265417,0.005981515013491201,0.4279066215372118,0.8252495325604365,0.3940610590099174,22,,,1.0,1.0,1.0,0.003265331478707667,1.407576069151482,-0.06658143517803428,1.0,1.0,False,False,False,False,0.003265331478707667,1.407576069151482,0.003265331478707667,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,125,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2951842654387578,0.003265331478707667,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,57,55,123,1.0,1.0
2010-08-18,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.17722600323661,2.17722600323661,False,-0.006636151399841861,-0.006636151399841861,-0.006636151399841861,0.0,0.0,0.0,0.0,-0.006636151399841861,1.4751637319295279,118,0,False,56,54,,0.5466453942554859,2.17722600323661,0.7172117862703649,-0.09565421958084686,0.5466453942554859,2.17722600323661,0.7172117862703649,0.024027601291926937,0.5520861105906963,0.8324494603848682,0.48227488965445353,22,,,1.0,1.0,1.0,-0.00663615139984175,1.3982351812497986,-0.07277574209361592,1.0,1.0,False,False,False,False,-0.00663615139984175,1.3982351812497986,-0.006636151399841861,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,125,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.286589226562613,-0.006636151399841861,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,57,55,123,1.0,1.0
2010-08-19,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.039245867514411,2.039245867514411,False,-0.0011648722828574432,-0.0011648722828574432,-0.0011648722828574432,0.0,0.0,0.0,0.0,-0.0011648722828574432,1.4734453545855266,118,0,False,56,54,,0.6496177749555945,2.039245867514411,0.9617983058141053,-0.17643959209446247,0.6496177749555945,2.039245867514411,0.9617983058141053,0.08666924448244484,0.6565797573792372,0.8298863424239151,0.5613003026045933,22,,,1.0,1.0,1.0,-0.0011648722828574432,1.3966064158422447,-0.07385583993164402,1.0,1.0,False,False,False,False,-0.0011648722828574432,1.3966064158422447,-0.0011648722828574432,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,125,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2850905144331672,-0.0011648722828574432,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,57,55,123,1.0,1.0
2010-08-20,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.5834018230996558,1.5834018230996558,False,-0.028845685043577762,-0.028845685043577762,-0.028845685043577762,0.0,0.0,0.0,0.0,-0.028845685043577762,1.4309428139582299,118,0,False,56,54,,0.7119808058914416,1.5834018230996558,1.1776758039438673,-0.2346735630284894,0.7119808058914416,1.5834018230996558,1.1776758039438673,0.1627965499768277,0.7368765223299683,0.7104829319135111,0.6350923040970662,22,,,1.0,1.0,1.0,-0.028845685043577762,1.3563203470410192,-0.1005711026779248,1.0,1.0,False,False,False,False,-0.028845685043577762,1.3563203470410192,-0.028845685043577762,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,125,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2480211982013387,-0.028845685043577762,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,57,55,123,1.0,1.0
2010-08-23,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,TLT,1.3711720785653152,1.1946915200098722,True,-0.00033234800350212534,-0.00033234800350212534,-0.00033234800350212534,0.0,0.0,0.0,0.0,-0.00033234800350212534,1.4304672429708851,118,0,False,56,54,,0.7403813677962128,1.1946915200098722,1.3711720785653152,-0.30480136664487234,0.7403813677962128,1.1946915200098722,1.3711720785653152,0.2757503588824368,0.7891476206755121,0.5850324803249054,0.702617193550827,23,,,1.0,1.0,1.0,-0.0003323480035020143,1.355869576681571,-0.10087002607624174,1.0,1.0,False,False,False,False,-0.0003323480035020143,1.355869576681571,-0.00033234800350212534,0.0,0.0,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,125,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2476064208477882,-0.00033234800350212534,False,False,False,False,,,False,True,0.0,CN_CYB_399006,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,57,55,123,1.0,1.0
2010-08-24,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,CN_CYB_399006,1.0,TLT,0.25,TLT,2010-08-24,0,TLT,0.25,True,False,TLT,1.6729072109211849,0.9362486303997861,False,0.009413296130122761,0.009413296130122761,0.009413296130122761,0.0,0.0,1.25,0.00125,0.00815152950996012,1.4421277389149936,119,0,False,57,54,,0.774471057834182,0.9362486303997861,1.6729072109211849,-0.39977438229090545,0.774471057834182,0.9362486303997861,1.6729072109211849,0.415764172852486,0.835632851621442,0.5058631248507048,0.7631152127741663,23,,,1.0,1.0,1.0,0.00815152950996012,1.3669219875475478,-0.09354074156051262,1.0,1.0,False,False,False,False,0.00815152950996012,1.3669219875475478,0.009413296130122761,1.25,0.00125,CN_CYB_399006,TLT,CN_CYB_399006,TLT,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,126,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2577763214041446,0.00815152950996012,False,False,False,False,0.08134399575341589,36.30913223177264,True,False,0.0,TLT,1.0,0.25,TLT,0.25,TLT,2010-08-24,0,True,False,HALF_POSITION_WAIT_DOWN,TLT,2010-08-24,0,True,False,58,55,124,1.0,1.0
2010-08-25,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,0.25,TLT,1.0,,,0,TLT,1.0,False,True,TLT,1.8930082240229695,1.8930082240229695,False,-0.003247660733191493,-0.0007239373979220365,-0.0008119151832978733,8.797778537583678e-05,0.75,0.7506313879191446,0.0007506313879191447,-0.0014740253757073996,1.4400020060328214,120,0,False,57,55,,0.8329420269091357,0.5661086265184121,1.8930082240229695,-0.45169303728964627,0.8329420269091357,0.5661086265184121,1.8930082240229695,0.5325927589063897,0.8732776462291123,0.266188314497423,0.8160220761760217,23,,,1.0,1.0,1.0,-0.0014733944448735992,1.3649079722845197,-0.0948763135964017,1.0,1.0,False,False,False,False,-0.0014733944448735992,1.3649079722845197,-0.0007239373979220365,0.75,0.00075,TLT,TLT,TLT,TLT,1.0,1.0,1.0,0.25,1.0,1.0,0.24936861208085537,0.7506313879191446,0.7506313879191446,0.0,127,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.255922327189431,-0.0014740253757073996,False,False,False,False,0.07570238014518282,38.74435621052254,True,False,0.0,TLT,0.25,1.0,TLT,1.0,,,0,False,True,FULL_POSITION,,,0,False,True,58,56,125,1.0,1.0
2010-08-26,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,TLT,2.1485717605682497,2.1485717605682497,False,0.009403046212485444,0.009403046212485444,0.009403046212485444,0.0,0.0,0.0,0.0,0.009403046212485444,1.4535424114416198,120,0,False,57,55,,0.8425996357480501,0.3217088809487245,2.1485717605682497,-0.507638815109983,0.8425996357480501,0.3217088809487245,2.1485717605682497,0.6359224299251027,0.8944236108956434,0.11510444279970233,0.8597826640943123,23,,,1.0,1.0,1.0,0.009403046212485444,1.3777422650237008,-0.08636539374513341,1.0,1.0,False,False,False,False,0.009403046212485444,1.3777422650237008,0.009403046212485444,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,127,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2677318228712855,0.009403046212485444,False,False,False,False,0.08349363838889334,40.47221579155489,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,58,56,125,1.0,1.0
2010-08-27,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,TLT,2.0151397713537955,2.0151397713537955,False,-0.028315688459254806,-0.028315688459254806,-0.028315688459254806,0.0,0.0,0.0,0.0,-0.028315688459254806,1.4123843573569248,120,0,False,57,55,,0.8351710106660297,0.22175314740207708,2.0151397713537955,-0.5256069562907213,0.8351710106660297,0.22175314740207708,2.0151397713537955,0.69654010111734,0.9079345675039266,0.06763797686649309,0.8423948389809995,23,,,1.0,1.0,1.0,-0.028315688459254806,1.3387305442701416,-0.11223558662144018,1.0,1.0,False,False,False,False,-0.028315688459254806,1.3387305442701416,-0.028315688459254806,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,127,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.231835123524979,-0.028315688459254806,False,False,False,False,0.0512193379751682,40.027734134714656,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,58,56,125,1.0,1.0
2010-08-30,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,TLT,2.0476362603690452,2.0476362603690452,False,0.01917416857876919,0.01917416857876919,0.01917416857876919,0.0,0.0,0.0,0.0,0.01917416857876919,1.439465653122903,120,0,False,57,55,,0.8009652773924836,0.24367734338687375,2.0476362603690452,-0.5511361362278275,0.8009652773924836,0.24367734338687375,2.0476362603690452,0.7591319160166314,0.906637908905472,0.0822804247855633,0.8631960985523708,23,,,1.0,1.0,1.0,0.01917416857876919,1.3643995894075247,-0.09521344210108751,1.0,1.0,False,False,False,False,0.01917416857876919,1.3643995894075247,0.01917416857876919,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,127,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2554545378446957,0.01917416857876919,False,False,False,False,0.06923451861510799,38.54282902348068,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,58,56,125,1.0,1.0
2010-08-31,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,TLT,2.1229317579242246,2.1229317579242246,False,0.011082376486814649,0.011082376486814649,0.011082376486814649,0.0,0.0,0.0,0.0,0.011082376486814649,1.4554183534306497,120,0,False,57,55,,0.8119440639776894,0.2649387310370199,2.1229317579242246,-0.5690292986270653,0.8119440639776894,0.2649387310370199,2.1229317579242246,0.8004834669251486,0.9214260524640736,0.09817746650771142,0.882628936454872,23,,,1.0,1.0,1.0,0.011082376486814649,1.3795203793357942,-0.0851862568262427,1.0,1.0,False,False,False,False,0.011082376486814649,1.3795203793357942,0.011082376486814649,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,127,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2693679576951706,0.011082376486814649,False,False,False,False,0.07859113740220613,38.85996769376851,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,58,56,125,1.0,1.0
2010-09-01,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,TLT,1.9013300601046086,1.9013300601046086,False,-0.020675520511585055,-0.020675520511585055,-0.020675520511585055,0.0,0.0,0.0,0.0,-0.020675520511585055,1.425326821411357,120,0,False,57,55,,0.7767369830405555,0.1563308386569724,1.9013300601046086,-0.5319416786278506,0.7767369830405555,0.1563308386569724,1.9013300601046086,0.7118493537560027,0.9215173106812632,0.041210935816102356,0.8422421648557211,23,,,1.0,1.0,1.0,-0.020675520511585055,1.3509980774366874,-0.10410050713751162,1.0,1.0,False,False,False,False,-0.020675520511585055,1.3509980774366874,-0.020675520511585055,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,127,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2431231144490953,-0.020675520511585055,False,False,False,False,0.05469480903008628,33.10152868573564,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,58,56,125,1.0,1.0
2010-09-02,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,TLT,1.5720135947916942,1.5720135947916942,False,-0.010566955561581493,-0.010566955561581493,-0.010566955561581493,0.0,0.0,0.0,0.0,-0.010566955561581493,1.410265456228773,120,0,False,57,55,,0.7546914670578031,0.14178939501941445,1.5720135947916942,-0.4700756324987825,0.7546914670578031,0.14178939501941445,1.5720135947916942,0.5416843417074932,0.9273581415307992,0.03735968294854264,0.7452125739309804,23,,,1.0,1.0,1.0,-0.010566955561581604,1.3367221407886318,-0.11356743726623297,1.0,1.0,False,False,False,False,-0.010566955561581604,1.3367221407886318,-0.010566955561581493,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,127,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.229987087741137,-0.010566955561581493,False,False,False,False,0.042297200224540976,25.361205113384123,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,58,56,125,1.0,1.0
2010-09-03,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,TLT,1.178183278242769,1.178183278242769,False,-0.012394231232133124,-0.012394231232133124,-0.012394231232133124,0.0,0.0,0.0,0.0,-0.012394231232133124,1.392786300065584,120,0,False,57,55,,0.6952322816350356,0.2139084913433551,1.178183278242769,-0.36830425141719925,0.6952322816350356,0.2139084913433551,1.178183278242769,0.285293617977997,0.9206395787920056,0.07408925142424849,0.5721475393470019,23,,,1.0,1.0,1.0,-0.012394231232133013,1.3201544974825856,-0.1245540874204476,1.0,1.0,False,False,False,False,-0.012394231232133013,1.3201544974825856,-0.012394231232133124,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,127,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2147423433631352,-0.012394231232133124,False,False,False,False,0.02828306733551389,17.11326939127352,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,58,56,125,1.0,1.0
2010-09-06,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,TLT,0.8596397170021024,0.8596397170021024,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.392786300065584,120,0,False,57,55,,0.6351989428164513,0.1738392898448078,0.8596397170021024,-0.2577139148491262,0.6351989428164513,0.1738392898448078,0.8596397170021024,0.12111584444156676,0.9100685880642769,0.05553302318036879,0.41205706482360993,23,,,1.0,1.0,1.0,0.0,1.3201544974825856,-0.1245540874204476,1.0,1.0,False,False,False,False,0.0,1.3201544974825856,0.0,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,127,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2147423433631352,0.0,False,False,False,False,0.027171245905024177,7.673270232124999,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,58,56,125,1.0,1.0
2010-09-07,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,TLT,0.7184226500440782,0.7184226500440782,False,0.020466360031058173,0.020466360031058173,0.020466360031058173,0.0,0.0,0.0,0.0,0.020466360031058173,1.4212915659290517,120,0,False,57,55,,0.6149552311127751,0.18662535977144268,0.7184226500440782,-0.1585045463502236,0.6149552311127751,0.18662535977144268,0.7184226500440782,0.04268942383808105,0.9174568914123169,0.06679013935167344,0.35802245946193634,23,,,1.0,1.0,1.0,0.020466360031058173,1.3471732547246849,-0.10663689618587613,1.0,1.0,False,False,False,False,0.020466360031058173,1.3471732547246849,0.020466360031058173,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,127,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2396036975073765,0.020466360031058173,False,False,False,False,0.04639579873115651,0.9053456525192419,True,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,58,56,125,1.0,1.0
2010-09-08,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,TLT,1.0,,,0,,,False,False,GLD,0.5905849044442548,0.5447536662663639,True,-0.007946039945726069,-0.007946039945726069,-0.007946039945726069,0.0,0.0,0.0,0.0,-0.007946039945726069,1.409997926371656,120,0,False,57,55,,0.5905849044442548,0.2126975364210404,0.5447536662663639,-0.01247501948569707,0.5905849044442548,0.2126975364210404,0.5447536662663639,0.00022148595035309526,0.921002955731812,0.08799697107548965,0.26874130914356975,24,,,1.0,1.0,1.0,-0.007946039945725958,1.3364685622288288,-0.11373559509482101,1.0,1.0,False,False,False,False,-0.007946039945725958,1.3364685622288288,-0.007946039945726069,0.0,0.0,TLT,TLT,TLT,TLT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,127,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2297537570101131,-0.007946039945726069,False,False,False,False,0.036653392049318834,-5.674292819115769,False,False,0.0,TLT,1.0,1.0,,,,,0,False,False,FULL_POSITION,,,0,False,False,58,56,125,1.0,1.0
2010-09-09,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,TLT,1.0,GLD,0.25,GLD,2010-09-09,0,GLD,0.25,True,False,GLD,0.5100963115544135,0.2980678913820729,False,-0.019740982153758635,-0.019740982153758635,-0.019740982153758635,0.0,0.0,1.25,0.00125,-0.02096630592606641,1.3804354784922286,121,0,False,58,55,0.15883160674411956,0.5100963115544135,0.22034175476682405,0.2980678913820729,0.15883160674411956,0.5100963115544135,0.22034175476682405,0.2980678913820729,0.02940466072716208,0.8586008147952284,0.0998154458175956,0.10725428257402991,24,,,1.0,1.0,1.0,-0.02096630592606641,1.3084477534925691,-0.13231728573944612,1.0,1.0,False,False,False,False,-0.02096630592606641,1.3084477534925691,-0.019740982153758635,1.25,0.00125,TLT,GLD,TLT,GLD,1.0,1.0,1.0,1.0,0.25,0.25,1.0,-0.75,0.25,1.0,128,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2039703635269097,-0.02096630592606641,False,False,False,False,0.02230580232443291,11.223438181244214,True,False,0.0,GLD,1.0,0.25,GLD,0.25,GLD,2010-09-09,0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2010-09-09,0,True,False,59,56,126,1.0,1.0
2010-09-10,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,GLD,0.25,GLD,2010-09-09,1,,,False,False,GLD,0.44388448389660584,0.44388448389660584,False,0.0013985340716866634,0.00043761130329750264,0.00034963351792166586,8.797778537583678e-05,0.75,0.0,0.0,0.00043761130329755815,1.3810395726610898,121,0,False,58,55,0.3494942006862587,0.44388448389660584,0.27896543632590265,0.09195276253765083,0.3494942006862587,0.44388448389660584,0.27896543632590265,0.09195276253765083,0.11510057211414426,0.8051413207302676,0.14904480472719517,0.012985602553258424,24,,,1.0,1.0,1.0,0.00043761130329755815,1.309020345019272,-0.1319375779760097,1.0,1.0,False,False,False,False,0.00043761130329755815,1.309020345019272,0.00043761130329750264,0.0,0.0,GLD,GLD,GLD,GLD,1.0,1.0,1.0,0.25,0.2502401256104159,0.2502401256104159,0.2502401256104159,0.0,0.0,0.0,128,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2044972345668243,0.00043761130329755815,False,False,False,False,0.02389339677109814,9.250722305353573,True,False,0.0,GLD,0.25,0.25,,,GLD,2010-09-09,1,False,False,HALF_POSITION_WAIT_DOWN,GLD,2010-09-09,1,False,False,59,56,126,1.0,1.0
2010-09-13,1.3,v1_3_three_asset_cash3_nav_overheat,entry_25_wait_down_no_timeout,GLD,0.25,QQQ,0.25,QQQ,2010-09-13,0,QQQ,0.25,True,False,QQQ,0.6145751587013504,0.37881911048768213,False,-0.0009036441905699855,-0.00013817841800540755,-0.00022591104764249637,8.794961774994824e-05,0.7497598743895841,0.5000485488875704,0.0005000485488875705,-0.000638157870975542,1.3801582513876673,122,0,False,59,55,0.6145751587013504,0.37881911048768213,0.36913716324674817,,0.6145751587013504,0.37881911048768213,0.36913716324674817,-0.04793063464090197,0.2530598968371256,0.7350897619229956,0.22349739675184876,0.0044279467934085215,24,,,1.0,1.0,1.0,-0.0006378642956355041,1.3081853676789237,-0.13249128400140164,1.0,1.0,False,False,False,False,-0.0006378642956355041,1.3081853676789237,-0.00013793326226665958,0.5,0.0005,GLD,QQQ,GLD,QQQ,1.0,1.0,1.0,0.2502401256104159,0.25,0.25,0.25004854888757044,-4.854888757044318e-05,0.25,0.25004854888757044,129,True,0.2,0.05,0.5,0.15,0.13,0.0,same_side_or_exit,1.2037285751760172,-0.000638157870975542,False,False,False,False,0.04673191075887129,26.575994697119977,True,False,0.0,QQQ,0.25,0.25,QQQ,0.25,QQQ,2010-09-13,0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-09-13,0,True,False,60,56,127,1.0,1.0
