date,mode,candidate,line_id,position_before,fraction_before,position,holding_fraction,actual_position_before,actual_position_next,nav_defense_scale_effective,nav_defense_scale_next,nav_defense_on_effective,nav_defense_on_next,overheat_rule_scale_effective,overheat_rule_scale_next,overheat_rule_on_effective,overheat_rule_on_next,overheat_bias,overheat_bias_mom,overheat_same_side,combined_overlay_scale_effective,combined_overlay_scale_next,asset_return,gross_return,turnover,cost,return,nav,exposure_effective,final_exposure_after_overheat
2007-02-08,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-02-09,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007-02-12,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,GLD,0.25,CASH,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.25,0.00025,-0.00024999999999997247,0.99975,0.0,0.25
2007-02-13,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,0.25,GLD,0.25,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.002588673270676356,0.000647168317669089,0.00048506232128542326,4.850623212854232e-07,0.0006466829414306652,1.0003965212706953,0.25,0.25
2007-02-14,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,0.25,GLD,0.25,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.008049915525077056,0.002012478881269264,0.0015063277082508209,1.5063277082508209e-06,0.002010969522108219,1.0024082881849938,0.25,0.25
2007-02-15,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,0.25,GLD,0.25,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0006026957039624303,0.00015067392599060758,0.0001129884200841147,1.129884200841147e-07,0.0001505609205461056,1.002559211699626,0.25,0.25
2007-02-16,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,0.25,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.0007529445716073502,-0.00018823614290183754,0.7501412036868138,0.0007501412036868138,-0.0009382361429017827,1.0016185744118102,0.25,1.0
2007-02-26,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.02622058239550573,0.02622058239550573,0.0,0.0,0.02622058239550573,1.0278815967710442,1.0,1.0
2007-02-27,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.03950065891754684,-0.03950065891754684,0.0,0.0,-0.03950065891754684,0.9872795964093678,1.0,1.0
2007-02-28,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.016358349410153794,0.016358349410153794,0.0,0.0,0.016358349410153794,1.003429861012948,1.0,1.0
2007-03-01,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.009927852418505356,-0.009927852418505356,0.0,0.0,-0.009927852418505356,0.9934679574404901,1.0,1.0
2007-03-02,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.032057134915445484,-0.032057134915445484,0.0,0.0,-0.032057134915445484,0.9616202210946483,1.0,1.0
2007-03-05,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.012242957000559329,-0.012242957000559329,0.0,0.0,-0.012242957000559329,0.9498471460769181,1.0,1.0
2007-03-06,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,GLD,1.0,GLD,GLD,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.019386639357807045,0.019386639357807045,0.0,0.0,0.019386639357807045,0.9682614901429536,1.0,1.0
2007-03-07,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,GLD,1.0,CASH,0.0,GLD,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0023382934109268394,0.0023382934109268394,1.0,0.001,0.0013359551175158302,0.9695550440358036,1.0,0.0
2007-03-08,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-09,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-12,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-13,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-14,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-15,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-16,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-19,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-20,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-21,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-22,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9695550440358036,0.0,0.0
2007-03-23,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,CASH,0.0,QQQ,0.25,CASH,QQQ,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0,0.0,0.25,0.00025,-0.00024999999999997247,0.9693126552747947,0.0,0.25
2007-03-26,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,QQQ,0.25,QQQ,0.25,QQQ,QQQ,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.004079643584227632,0.001019910896056908,0.0007641538032524542,7.641538032524542e-07,0.001019145962884993,0.9703005263541914,0.25,0.25
2007-03-27,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,QQQ,0.25,QQQ,1.0,QQQ,QQQ,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.00699772318315528,-0.00174943079578882,0.7513143725005713,0.0007513143725005713,-0.0024994307957887374,0.9678753273374517,0.25,1.0
2007-03-28,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.01068427194838606,-0.01068427194838606,0.0,0.0,-0.01068427194838606,0.9575342841280452,1.0,1.0
2007-03-29,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0011486365565447354,0.0011486365565447354,0.0,0.0,0.0011486365565447354,0.9586341430109395,1.0,1.0
2007-03-30,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,-0.0009181001170404102,-0.0009181001170404102,0.0,0.0,-0.0009181001170404102,0.9577540208920422,1.0,1.0
2007-04-02,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.0013790291463045001,0.0013790291463045001,0.0,0.0,0.0013790291463045001,0.9590747916018426,1.0,1.0
2007-04-03,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,False,False,1.0,1.0,False,False,,,False,1.0,1.0,0.013076303091946961,0.013076303091946961,0.0,0.0,0.013076303091946961,0.9716159442646741,1.0,1.0
2007-04-04,insample_2007_2016_three_asset_pool,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p2_exit_0p05_scale_0p50_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,final_main,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,False,False,1.0,1.0,False,False,0.011512882864653351,,False,1.0,1.0,0.004075746130832947,0.004075746130832947,0.0,0.0,0.004075746130832947,0.9755760041901664,1.0,1.0
